age_category,gender,education_level,employment_status,annual_income,has_it_training,has_it_job,previous_incidents_phishing_email,previous_incidents_data_breach,previous_incidents_computer_virus,previous_incidents_device_hacked,previous_incidents_credit_card_fraud,previous_incidents_identity_theft,previous_incidents_any,digital_literacy_wiki,digital_literacy_meme,digital_literacy_phishing,digital_literacy_bookmark,digital_literacy_cache,digital_literacy_ssl,digital_literacy_ajax,digital_literacy_rss,digital_literacy_other,digital_literacy_total,emotion_dread,emotion_terror,emotion_anxiety,emotion_nervous,emotion_scared,emotion_panic,emotion_fear,emotion_worry,emotion_total,investigated_sender,investigated_links,investigated_external,email_recency,email_account_work,email_account_student,email_account_personal,email_content_work_related,email_content_personal,email_sender_work_colleague,email_sender_friend_family,email_sender_acquaintance,email_sender_organization,sender_relationship_duration,expected_this_email,felt_similar_before,previous_sender_emails,previous_sender_interaction,email_seemed_different,noticed_sender_issues,noticed_content_issues,noticed_technical_issues,actions_requested_click_link,actions_requested_open_attachment,actions_requested_respond_info,actions_requested_external_action,sender_issues_none,sender_issues_name_different,sender_issues_email_different,subject_line_issues_none,subject_line_issues_different,email_body_issues_none,email_body_issues_typos,email_body_issues_missing,email_body_issues_strange,email_body_issues_more_info,email_body_issues_less_info,suspicion_confidence,overall_suspicion,perceived_harm,final_decision,decision_confidence,actions_taken_clicked,actions_taken_reported,actions_taken_deleted,actions_taken_ignored
1.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,0.6931611071536921,0.16491407677837952,0.5277576685103617,0.34436526437649406,-0.37978513835453176,0.6640828814158313,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,0.26804826133750803,-0.733865399075506,-0.1568211485332684,-0.4569887397701242,0,1,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7386486715660846,0.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,1,0
1.0,0.0,3.0,0.0,2.0,0,0,1,0,0,0,0,0,1,1.2853425343934681,0.4030039318357315,1.2659574468085109,1.0037827256964325,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.3978985461964993,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,0.2239910455009576,0.6787013641439807,-0.34990734448799354,0,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.17067260971792073,1.0,0.6098883665988296,0.0,0.056444150874860294,0,0,1,0
2.0,0.0,3.0,0.0,3.0,0,0,0,1,1,1,1,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.27602994203611897,0.21985704544012974,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.4599641271630954,0,0,0,5.0,0,0,1,0,0,0,0,0,1,1.0,0.0,1,0,0,5,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,-0.17067260971792073,1.0,-0.9695038178204507,0.0,-0.4830955266054257,0,0,1,0
1.0,1.0,3.0,1.0,2.0,0,0,0,1,1,0,0,0,1,1.2853425343934681,1.0712502473796741,-1.5,1.0037827256964325,0.6931611071536921,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,0.842295752390249,0.27659197857756596,-0.6962139772270776,-0.5250102105244444,2.394682257790303,1.5316754709914677,-0.7271621589539377,1.2047760563341758,-0.733865399075506,1.5142238768212297,0.4953882395195263,1,0,1,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,1,0,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
1.0,0.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,0.5277576685103617,-0.5961281047189732,-0.37978513835453176,0.3106475907786815,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5751413328189827,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.056444150874860294,0,0,1,0
1.0,1.0,3.0,1.0,2.0,0,0,1,1,0,0,1,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,0.2914914902131562,0.6931611071536921,0.9894844606702773,0.5277576685103617,1.2848586334719614,-0.37978513835453176,0.704225454282716,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,3,0,0,5,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
2.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,1,0,1,-0.04502792317938903,1.0712502473796741,-0.8085106382978723,1.0037827256964325,0.6931611071536921,0.16491407677837952,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.1743176877420056,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,3.0,0,0,1,0,1,0,0,0,1,5.0,0.0,5,0,0,3,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,1,0
2.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,1,0,1,0.6201573056070395,1.0712502473796741,-0.8085106382978723,0.2914914902131562,0.6931611071536921,0.16491407677837952,2.5338540692807423,-0.5961281047189732,-0.37978513835453176,0.3989338238934785,-0.6962139772270776,0.561794365401953,0.7299298860644239,0.6908063357343275,0.21814864768618136,0.26804826133750803,1.1818474900774212,-0.1568211485332684,0.34969248256768365,0,0,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,3,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.17067260971792073,0.0,1.3995844588084698,0.0,-0.4830955266054257,0,0,1,0
2.0,1.0,2.0,1.0,3.0,0,0,0,1,1,1,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,0.16491407677837952,0.5277576685103617,0.34436526437649406,0.842295752390249,0.8803545916146797,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,0.2239910455009576,-0.9923436612105175,-0.45474094942443843,0,0,0,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,4,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,0,0
4.0,0.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,2.0519990907745447,1.6485989413283506,0.7299298860644239,2.3725446062486077,2.1087702609664194,1.2047760563341758,1.1818474900774212,0.6787013641439807,1.4971459619922407,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.7386486715660846,1.0,0.6098883665988296,0.0,0.5959838283551463,0,0,1,0
2.0,1.0,3.0,1.0,2.0,0,0,1,1,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,-1.1330909807533964,-0.755567894936018,0.16491407677837952,1.530805868895552,0.34436526437649406,3.28645753387981,0.7844926774247194,-0.6962139772270776,-0.5250102105244444,2.394682257790303,2.3725446062486077,0.21814864768618136,0.26804826133750803,0.2239910455009576,-0.1568211485332684,0.5124211852848459,1,0,1,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0.2839880309240819,1.0,-0.9695038178204507,0.0,-1.5621748815659977,1,1,0,0
1.0,1.0,3.0,0.0,1.0,0,0,0,1,1,0,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.43699983115719776,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,5.0,0,0,1,0,1,0,0,0,0,1.0,0.0,1,0,0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
1.0,1.0,3.0,0.0,1.0,0,0,0,1,1,0,0,0,1,-0.7102131519658176,0.4030039318357315,0.5744680851063831,-0.42079974527012015,-0.031203393891162938,1.8140548445621754,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.01978964393653953,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,1,0,0,1,0,1,0,0,0,1.0,0.0,5,0,0,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.17067260971792073,1.0,1.3995844588084698,0.0,-0.4830955266054257,0,0,1,0
2.0,1.0,2.0,1.0,4.0,0,0,1,1,1,1,0,0,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,-1.8453822162366729,-1.479932395980873,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.10989489797842741,0.21985704544012974,0.561794365401953,1.5623060719273634,0.6908063357343275,1.1634594543263004,1.2047760563341758,0.2239910455009576,0.6787013641439807,0.7882114673511487,1,0,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,0,0
1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,1.0712502473796741,-0.11702127659574457,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.5716725409738265,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,1,0,3.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,4,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,1,0
1.0,1.0,2.0,1.0,1.0,0,0,1,0,0,1,0,0,1,0.6201573056070395,0.4030039318357315,-1.5,0.2914914902131562,-1.479932395980873,0.9894844606702773,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.23633322028922243,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.1500627995228127,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5740797141447076,0,1,0,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,5,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,-1.079993891001926,0.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,0,0
3.0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,-0.7102131519658176,0.4030039318357315,-0.8085106382978723,1.0037827256964325,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.2504445120760601,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.6791883560518501,0,1,1,4.0,1,0,0,0,1,0,0,0,1,1.0,0.0,4,0,0,4,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.056444150874860294,1,1,1,0
2.0,1.0,2.0,1.0,2.0,0,0,0,1,0,0,0,0,1,-1.3753983807522463,0.4030039318357315,-0.11702127659574457,-0.42079974527012015,0.6931611071536921,-0.6596563071135183,1.530805868895552,-0.5961281047189732,-0.37978513835453176,-0.102424227213351,1.135928068107337,-0.5250102105244444,-0.10244629979851563,2.3725446062486077,-0.7271621589539377,0.26804826133750803,-0.733865399075506,1.5142238768212297,0.4002825930202849,1,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,-2.443975812927934,0.0,-0.17980772561081051,0.0,-0.4830955266054257,1,1,0,0
3.0,1.0,3.0,0.0,2.0,0,0,0,1,1,0,0,0,1,0.6201573056070395,1.0712502473796741,0.5744680851063831,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,3.165845371662896,-0.37978513835453176,0.7042552629231216,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0.7386486715660846,0.0,-0.17980772561081051,0.0,0.5959838283551463,1,1,1,0
2.0,1.0,3.0,0.0,2.0,0,0,0,1,0,0,1,0,1,-1.3753983807522463,-0.26524238370821107,-0.8085106382978723,-1.1330909807533964,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.5444150528414269,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,4.0,0,0,1,0,0,0,0,0,1,1.0,0.0,5,0,0,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,1.0,2.0,0.0,1.0,0,0,0,0,1,1,0,0,1,-1.3753983807522463,-1.6017350147960963,-1.5,-1.8453822162366729,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-1.1014786766475266,2.968070113441752,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.3255931588029027,0,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,1,0,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5346545316439286,1.0,-0.9695038178204507,0.0,-0.4830955266054257,0,0,1,0
3.0,1.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.6201573056070395,1.0712502473796741,0.5744680851063831,1.0037827256964325,0.6931611071536921,0.9894844606702773,-0.47529053187482856,0.34436526437649406,-0.37978513835453176,0.4935103917511814,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,1.0,5,1,0,5,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,1,1,0,0
4.0,1.0,2.0,1.0,2.0,0,0,0,1,1,0,1,0,1,-0.7102131519658176,-0.26524238370821107,-0.11702127659574457,-0.42079974527012015,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.4866338371708625,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,4,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
3.0,1.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,-0.04502792317938903,1.0712502473796741,0.5744680851063831,1.0037827256964325,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.14299778254910933,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.5751413328189827,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2839880309240819,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
2.0,1.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0,0,-1.3753983807522463,0.4030039318357315,-0.8085106382978723,0.2914914902131562,-0.755567894936018,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.48398239711101115,0.21985704544012974,-0.5250102105244444,0.7299298860644239,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,-0.733865399075506,1.5142238768212297,0.07556768915375525,1,0,0,3.0,1,0,0,1,0,1,0,0,0,1.0,0.0,2,0,0,5,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0.2839880309240819,0.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,1,0
4.0,1.0,2.0,0.0,2.0,0,0,0,0,1,0,0,0,1,-0.04502792317938903,-0.9334886992521536,-0.11702127659574457,-0.42079974527012015,-0.031203393891162938,0.16491407677837952,0.5277576685103617,0.34436526437649406,0.842295752390249,0.03686574709632376,1.135928068107337,1.6485989413283506,1.5623060719273634,0.6908063357343275,1.1634594543263004,2.1415038513308438,1.1818474900774212,0.6787013641439807,1.2753939471219906,0,0,1,3.0,1,0,0,1,0,0,0,1,0,4.0,0.0,4,0,0,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.9893151722859312,0.0,0.6098883665988296,0.0,-1.0226352040857116,1,1,0,0
3.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.2853425343934681,1.0712502473796741,-0.11702127659574457,1.0037827256964325,1.417525608198547,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.283335528556725,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.4689710722375652,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7386486715660846,1.0,-0.17980772561081051,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,3.0,0.0,1.0,0,0,0,1,1,0,1,0,1,-1.3753983807522463,-0.9334886992521536,-0.8085106382978723,-1.1330909807533964,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.8712534641220437,1.135928068107337,-0.5250102105244444,1.5623060719273634,0.6908063357343275,-0.7271621589539377,0.26804826133750803,1.1818474900774212,-0.1568211485332684,0.4287428386465383,1,0,1,4.0,0,0,1,0,1,0,0,0,1,1.0,0.0,4,0,0,3,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-0.17067260971792073,0.0,-0.17980772561081051,0.0,0.056444150874860294,0,0,1,0
3.0,1.0,3.0,0.0,1.0,0,0,1,1,0,0,0,0,1,-0.7102131519658176,-1.6017350147960963,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,2.5338540692807423,0.34436526437649406,-0.37978513835453176,0.7235974486331506,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,1,1,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,2,0,0,5,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0.7386486715660846,1.0,2.18928055101811,0.0,0.5959838283551463,1,1,0,0
4.0,1.0,3.0,0.0,2.0,0,0,0,1,0,0,1,0,1,-1.3753983807522463,-1.6017350147960963,0.5744680851063831,1.0037827256964325,-1.479932395980873,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.5544083403098057,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,0,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0.7386486715660846,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,3.0,1.0,2.0,0,0,0,1,1,1,1,1,1,-0.04502792317938903,0.4030039318357315,-0.11702127659574457,0.2914914902131562,-0.031203393891162938,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.08722742997637363,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,0.6787013641439807,-0.47070101873432657,1,0,0,5.0,0,0,1,0,1,0,1,0,0,6.0,0.0,2,1,1,4,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-2.443975812927934,0.0,-0.9695038178204507,0.0,-3.7203335914871416,1,1,1,0
3.0,1.0,2.0,0.0,1.0,0,0,1,0,1,0,0,0,1,1.2853425343934681,0.4030039318357315,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,-0.47529053187482856,2.225352002567429,2.0643766431350294,1.314297287690488,0.21985704544012974,0.561794365401953,1.5623060719273634,1.5316754709914677,3.054081067606538,2.1415038513308438,0.2239910455009576,1.5142238768212297,1.3511790993775605,1,0,0,3.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1.5346545316439286,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
4.0,1.0,3.0,0.0,2.0,0,0,1,1,0,0,0,0,1,-0.04502792317938903,-0.26524238370821107,0.5744680851063831,0.2914914902131562,0.6931611071536921,0.16491407677837952,2.5338540692807423,0.34436526437649406,-0.37978513835453176,0.43468873862963503,-0.6962139772270776,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.3518688400818254,0,0,0,1.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,1,0,4,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.17067260971792073,1.0,1.3995844588084698,0.0,-0.4830955266054257,0,0,1,0
4.0,1.0,2.0,0.0,1.0,0,0,0,1,1,0,1,1,1,1.2853425343934681,1.0712502473796741,1.2659574468085109,1.0037827256964325,1.417525608198547,2.638625228454073,3.5369022696659322,3.165845371662896,4.508538424624591,2.210418872987125,2.0519990907745447,1.6485989413283506,1.5623060719273634,1.5316754709914677,1.1634594543263004,1.2047760563341758,1.1818474900774212,1.5142238768212297,1.4823608065726068,1,0,1,5.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,5,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.7386486715660846,1.0,1.3995844588084698,0.0,0.5959838283551463,1,1,1,0
3.0,1.0,3.0,0.0,1.0,0,0,0,1,1,1,1,0,1,-0.04502792317938903,0.4030039318357315,0.5744680851063831,1.0037827256964325,0.6931611071536921,0.9894844606702773,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.24085206803719927,0.21985704544012974,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.6691197923031054,1,0,0,2.0,0,0,1,0,1,0,0,0,1,1.0,0.0,5,0,0,4,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.5959838283551463,0,0,1,0
4.0,1.0,3.0,1.0,2.0,0,0,1,1,1,0,0,0,1,-0.04502792317938903,1.0712502473796741,1.2659574468085109,0.2914914902131562,0.6931611071536921,0.16491407677837952,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,0.22117140780063224,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,0.6908063357343275,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.5734113863222213,0,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,4,0,0,5,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.2839880309240819,1.0,2.18928055101811,0.0,0.056444150874860294,0,0,1,0
3.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0.6201573056070395,0.4030039318357315,-0.11702127659574457,-0.42079974527012015,-0.031203393891162938,-0.6596563071135183,-0.47529053187482856,-0.5961281047189732,-0.37978513835453176,-0.18408036226401206,1.135928068107337,-0.5250102105244444,-0.10244629979851563,-0.1500627995228127,0.21814864768618136,-0.6686795336591597,-0.733865399075506,-0.1568211485332684,-0.12285108441502354,1,0,0,5.0,0,0,1,0,1,0,0,1,0,1.0,0.0,4,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6253332503599234,0.0,0.6098883665988296,1.0,0.056444150874860294,0,0,1,0
3.0,1.0,2.0,1.0,3.0,0,0,0,1,1,1,1,0,1,1.2853425343934681,1.0712502473796741,0.5744680851063831,0.2914914902131562,-0.031203393891162938,0.9894844606702773,0.5277576685103617,-0.5961281047189732,-0.37978513835453176,0.414741983256517,-0.6962139772270776,-0.5250102105244444,-0.9348224856614552,-0.9909319347799529,-0.7271621589539377,-0.6686795336591597,-0.733865399075506,-0.9923436612105175,-0.7836286701365063,1,0,0,4.0,0,0,1,0,1,0,0,0,0,1.0,0.0,5,0,0,5,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.2839880309240819,1.0,-0.9695038178204507,0.0,0.056444150874860294,1,1,1,0
